tweetId;tweetText;tweetDate;sentimentLabel
4317;not a happy bunny today i hav to go to school in 6 min school suck ;23/06/2015;0
4318;not allow to get a webcamdid i already say that oh wel ;12/09/2015;0
4319;not doing act anym it was a fak plac no ste my par money ;04/04/2015;0
4320;not going to green man now so sad ;02/08/2015;0
4321;not going to the vis champ thi year becaus i nee to sav money good luck @nliukin ;11/01/2015;0
4322;not good hospit in 5 min ;14/06/2015;0
4323;not good right now ;04/10/2015;0
4324;not happy at al at the mom ' ;07/06/2015;0
4325;not happy with that at al  ;12/06/2015;0
4326; not hav a good night ;09/06/2015;0
4327;not look forward to my 10 hour shift tomorrow ;13/01/2015;0
4328; not real feelin good  ;29/09/2015;0
4329;not real sur what to do ;04/10/2015;1
4330;not tir but hav no1 to chat with lol oh the irony ;27/03/2015;0
4331;noth but ready ;25/02/2015;1
4332;noth ev goe accord to plan for me now i might on see katy ont thi is so sad ;19/06/2015;0
4333;noth lik a good test of willpow ;23/05/2015;1
4334;noth to say ;17/09/2015;1
4335;now dad wil tel mom to put the toy high up caus i'm tal than she thought i knew i should wait til they left gosh darn it ;31/07/2015;0
4336;now i can foc on hw ;08/08/2015;1
4337;now i'm real leav horray for kid ;15/02/2015;1
4338;now it fre somehow ;18/11/2015;1
4340;now what coly ;20/06/2015;0
4341;nugget bit jack i told him not to pok the poor hamst ;17/11/2015;1
4342;nyaaaaa christina is goint die of boredom and she stil want to go to newry and dan is gayyyyyyy ;09/11/2015;0
4344;obtw @omgitsjustintr lolol twitp doesnt work for me d ;23/09/2015;0
4345;off to californ ;14/11/2015;1
4346;off to exam nowww cant wait for 5pm ;10/10/2015;0
4347;off work pray i get exceiv in the lu dist learn program and hop i can get don soon i'll keep you upd ;02/10/2015;1
4348;oh my poor baby is sick ;31/07/2015;0
4349;oh no my dog just attack the cat belongong to my rel now he's in the dogh it's the kind thing that rip famy apart ;08/08/2015;0
4350;oh wel ;09/11/2015;0
4351;oh thank mary for leav the key in the car on saturday so me est could driv it around ev though you didn't know hahah ;09/02/2015;1
4352;ok good night @laurafstahl lov ya ;06/06/2015;1
4353;#1 most popul new story headlin on yahoo  happy is  being old mal and republicanlol thi crack me up ;06/07/2015;1
4354;#1 son altho spend weekend w his girlfriend who liv 12way across country he hasn't seen in month took tim to cal his mommy ;16/01/2015;1
4355;#100miletraining trail run in progress 4hr #sweatfest 22miles going to be glad when don thi am what ar you doing ;19/04/2015;1
4356;#10yearsofenema  my first albummy favorit on ;02/08/2015;1
4357;#2 today weath suck and it perfect clos pleas i hop they dont keep my on cal ;21/04/2015;0
4358;#30secondstomars #marsiscoming ;08/08/2015;1
4359;#30secondstomars #30secondstomars #30secondstomars #marsiscoming #marsiscoming #marsiscoming#30secondstomars #30secondstomars  ;09/03/2015;1
4360;#31wsop 2500 in chip 144 remain ;16/05/2015;0
4361;#365songs al caught up with my 365songs ;18/08/2015;1
4362;#3breakupwords problem isn't you it's me  lie   ;31/01/2015;1
4363;#3breakupwords fuck you bab ;24/04/2015;1
4364;#3hotwords  fant a 'coffee' ;11/05/2015;1
4365;#3hotwords  ye i'm veg ;18/01/2015;1
4366;#3hotwords cash ;26/08/2015;1
4367;#3hotwords lov me ;12/06/2015;1
4368;#3hotwords lov #3turnoffwords song lmfao ;31/08/2015;1
4369;#3hotwords do it again ;12/06/2015;1
4370;#3hotwords for now i am sleepy good night peopl ;20/04/2015;1
4371;#3hotwords quit eso mam i'm buggin lol ;14/04/2015;1
4372;#3hotwords three hot word gosh i'm a geni ;06/02/2015;1
4373;#3hotwords what the hel ;27/10/2015;1
4374;#3stalkerwords i cant wait ;23/01/2015;1
4375;#3stalkerwords i lov you  i think thi should rat pretty high ;04/09/2015;1
4376;#3thingsilove bottl not greedy ros chocol peopl ;21/02/2015;1
4377;#3turnoffwords  isit in yet ;10/08/2015;0
4378;#3turnoffwords than aint nobody bet than him beitch ;22/01/2015;1
4379;#3turnoffwords the ;10/11/2015;0
4380;#3turnoffwords i gott go to work in 10 minut ;12/10/2015;0
4381;#3turnoffwords i hav diarrhe ;15/02/2015;0
4382;#3turnoffwords it's too big ;17/08/2015;1
4383;#3turnoffwords lick my balloon ;11/01/2015;1
4384;#3turnoffwords no hug pleas ;26/09/2015;0
4385;#3turnoffwords oop wrong hol sorry ;09/11/2015;1
4386;#3turnoffwords i'm gonn blow ;23/05/2015;0
4387;#3wordsaftersex ow rug burn ;30/09/2015;0
4388;#3wordsaftersex i haven't start ;26/04/2015;0
4389;#3wordsaftersex i'm real sorry lol ;11/11/2015;0
4390;#3wordsaftersex u tak am express hey fre mil ;05/06/2015;1
4391;#3wordsaftersex cant that when it that good good ;21/04/2015;1
4392;#3wordsduringsex u nasty boy lmfao ;09/03/2015;1
4393;#3wordsduringsex waiit it hurtz ;01/02/2015;0
4394;#3wordsregardingnkotb jen lov joey what to self cent okay fil in yo nam and yo fav then ;03/08/2015;1
4395;#3wordsregardingnkotb the spec sauc ;28/09/2015;1
4396;#621621621 tim happy nad is out i' ve found a new apprecy for the swed  but i want my djokov back ;15/08/2015;0
4397;#aamaustin @ fin panel on ris in a downturn gre group of speak katy tolin  who knew the am had a hub too funny ;15/04/2015;1
4398;#actofgreen last yr fin stop us bot wat wat filt now kitch show no mor plast bottl bet heal yay ;12/05/2015;1
4399;ok gre httpwwwokaygreatcomp1608 ;20/01/2015;1
4400;ok i hat the postm  ;15/01/2015;1
4401;ok twit world we r back onlin ;03/07/2015;1
4402;ok don wiff school work off 2 school tomorrow 645 im already in our room hahahah ;04/01/2015;1
4403;okay twit friend i guess it was just my tv last night per @cocopostergurl @knauticus ;05/08/2015;0
4404;omg i hear everyon snoringbut i cant sleep ;15/04/2015;0
4405;omg greatest feel ev thi is bet than drug ;07/05/2015;1
4406;omgggg  lat pract tir ;02/08/2015;1
4407;omgood i'm happy again thank baby ;29/07/2015;1
4408;on duty ;17/06/2015;0
4409;on going hom ear and miss tayl swift stupid stomach flu ;11/03/2015;0
4410;on my way to get @jackosborne then to glasgow for flor  the machin ;13/04/2015;1
4411; on my way to the airport ;16/04/2015;0
4412;on my way to work suck being depend on the man ;09/11/2015;0
4413;on day left not fair ;23/03/2015;0
4414;on hour and fifteen minut til im fre and get to go hom #lame ;22/06/2015;0
4415;on last thing ev thugh im sad that danny gokey went hom kri was amaz last night woulden't you agr ;11/09/2015;0
4416;on of my guyfriend is mak my doubt my abl to fin and emot support a puppy and gav me a lect on fin wtf ;23/01/2015;0
4417;on of the best friend i've ev had doesn't want a party bef she's ship off to bfe ak long beach ;31/03/2015;0
4418;on 1 follow so sad ;12/10/2015;0
4419;on if u had serv on ur cel thes day wont be so looong i miss u already ;07/03/2015;0
4420;on nee to bullshit result and then i am fin math investig oh and 500th tweet d ;05/08/2015;1
4421; oomgwh a night seriouswh a night work in 6 hour  get to bed smil goooood nit friend ;12/02/2015;1
4422;oth lif expery in thi awsom show #asot400 ;14/04/2015;1
4423;ouchhhhhh ;12/11/2015;0
4424;out tonight for my birthday and i got a huuuuug spot typ ;06/05/2015;0
4425;out with the old in with the newhttpwwwthestarcomnewsgtaarticle652705 ;13/04/2015;0
4426;ow campo is so ug omg wtf ;05/02/2015;1
4427;pack up tim 2 go hom wish we could stay anoth wk ;16/06/2015;0
4428;party with the hom dog lmao and mark hes pretty cool i think i lov him lmfao ;12/08/2015;1
4429;pen lost that suck maj ;11/08/2015;0
4430;peopl in bkt gantang chos a penderhakacongratulationbut mayb that his rezk ;08/06/2015;0
4431;pff que mal histor s ;14/08/2015;0
4432;pic ad yay ;02/10/2015;1
4433;pict from ir ar mak me sick wtf is wrong with the world i am going back to my bor but saf tax artic ;20/10/2015;0
4434; play basketbal and throwing a disc around at the park lif is awesom  ;04/01/2015;1
4435;playoff it is then ;08/04/2015;0
4436;pleas 1 mor lol ;24/10/2015;0
4437;pleas conect i nee speak with you  ;21/06/2015;0
4438;pleas do and retweet httpbitlycnxrk ;19/06/2015;1
4439;pleas follow me ;14/01/2015;1
4440;pleas knock him out pleas torry i'll pay you ;29/04/2015;1
4441;pleas hop and tim noth mor d ;27/09/2015;0
4442; plu fair ground plan with 7 or mor peopl the mor the merry ;27/06/2015;1
4443;poor brady poor shauny @bradiewebbstack @shaunjumnow ;06/05/2015;0
4444;poor lady i wish i could help ;09/04/2015;0
4445;poor peopl on the # metro ;06/07/2015;0
4446;poor rob glad he's fin but i'm sur it was scareystartl to wit and expery ;11/02/2015;0
4447;#acupuncture pul someth in my neck and should and no acupunct today booooo ;21/05/2015;0
4448;#addictedto lov song i know how lam lol ;02/04/2015;0
4449;#adidasuk sery eff #fail  they didn't del my sho on tim so my sho wil be in uk til decemb when my sist com to sa ;12/03/2015;0
4450;#adiict #bollywood my and my hubby httptinyurlcomqrngck ;13/09/2015;1
4451;#af447 i took thi flight 2 year ago ;15/11/2015;0
4452;#afazenda anim ess real show hein hein ;13/03/2015;1
4453;#ahbl hav misha'd he's aw handom and much mor tan than castiel wee bit skinny but mor than enuf to hug is a lov hug ;30/03/2015;1
4454;#aion bet start @ 3am for wa play i don't know if i can forc myself to stay awak that long must do it for mmoey good ;20/06/2015;0
4455;#air frant  so trag ;17/10/2015;0
4456;#albumoftheweek i nam sunset rubdown's newest alb dragonslay the alb of the week 'cause i frickin' lov it ;17/04/2015;1
4457;#alltimelow #alltimelow #alltimelow #alltimelow #alltimelow #alltimelow #alltimelow #alltimelow #alltimelow get it trend ;07/11/2015;1
4458;#amazeballs  someth els i should know but don't ;25/06/2015;0
4459;#andyclemmensen #shaundiviney #bradiewebb #andyclemmensen #shaundiviney #bradiewebb #andyclemmensen #shaundiviney #bradiewebb ;18/02/2015;1
4460;#andyclemmensen #shaundiviney #bradiewebb prob a littl lat but oh wellz d oh #shaunjumpnow ;10/09/2015;1
4461;#andyclemmensen i real real want to watch in the real peopl on ;01/11/2015;1
4462;#andyclemmensen i think thi just might work for #andyclemmensen ;30/07/2015;1
4463;#andyclemmensen #shaundiviney #andyclemmensen #shaundiviney #andyclemmensen #shaundiviney #andyclemmensen #shaundiviney ;13/09/2015;1
4464;#andyhurleyday ;10/02/2015;1
4465;#andyhurleyday that's al i hav to say ;30/09/2015;1
4466;#aneko say can u count to 5ive fing kitty can ;23/01/2015;1
4467;#angrymarks kamnet @joiseydani sound lik a good day i miss the belmont stak tho httptinyurlcomog74nz ;08/06/2015;0
4468;#anorak you're not the first to ask httptinyurlcomoztrwa ;01/05/2015;1
4469;#apprentice oh i'm embarrass poor thing ;30/09/2015;0
4470;#apprentice philip has al the pet crouch mov ;25/01/2015;1
4471;#apprentice sir al is wil wonk he he ;08/03/2015;1
4472;#armywives  poor poor den sad but she had i com ;09/11/2015;0
4473;#arsenal  aft 13 manu and 14 che at hom the diff between ars and the top 3 team ar obvy sad mayb next season  ;17/11/2015;0
4474;#ashestoashes i espec lov the mus in the last ep goody two sho  adam and the ant ;28/10/2015;1
4475;#asot awesom  can't wait for the pow to kick in the night ;27/10/2015;1
4476;#asot4 anyon got video i ain't got ;28/07/2015;0
4477;#asot400 i am list to audio on bad connectioon ;21/08/2015;0
4478;#asot400 5 min left  join the fb group @ httpbitlyasot400 ;11/07/2015;0
4479;#asot400 although i do lov thi track lol hurrah for cosm gat ;18/07/2015;1
4480;#asot400 he said video should be up but it is not lovin' the audio tho ;24/09/2015;0
4481;#asot400 lmao at mr sam think of the sly dig at the track he's play now and with what's going on right now ;06/03/2015;1
4482;#asot400 no daniel kand tonight he did not mak it ;21/01/2015;0
4483;#asot400 noooo technolog fail bring me back my mus ;11/06/2015;0
4484;poor rocky ah im so sad now ;22/03/2015;0
4485;poor roo today is not going wel for him ;13/01/2015;0
4486;poor sick  going to exam in abit ;21/03/2015;0
4487;prairy dog immedy escap from $500k escapeproof habit at the maryland zoo httpbitlyphiy4 ;06/11/2015;1
4488;pray request wife's grandfath  marry 75 yr  dead at 95 didn't hav chant to rcvd last right #tcot #catholic ;13/09/2015;0
4489;pray for phil mickelson wif has cant and ken green leg get amput thought ar with thos guy ;18/08/2015;0
4490;pray go to the air frant victim httpbitly14noi0 ;29/01/2015;0
4491;pretty sur noth can foul my mood now ;20/01/2015;1
4492;princecharm ;09/09/2015;0
4493;pursh i can not get a pic to upload ;19/02/2015;0
4494;quot of the day meg fox op up about the cast couch httptinyurlcomo7ot62 ;11/10/2015;1
4495;rip tom's dread bill's hair o it's stil half and half  httptwitpiccom4fbck ;23/08/2015;0
4496;raainny agaaaaain ;20/06/2015;1
4497;raiko's sickworriedhop it's not h1n1it's rainy foggy60 degr f ;15/08/2015;0
4498;rain thunderstorm ;09/09/2015;1
4499;rain damn it ;14/09/2015;0
4500;rain tomorrow afternoon but it going to be very nic at 5 59  hop it chang i want it to be nic in the ;22/06/2015;0
4501;re twit  yet anoth us cent ap which fail intern act pract feat sms upd a no go suomess ;05/01/2015;0
4502;reach my 20gig broadband limit with 3 day to renew waaah what am i gonn dooo ;15/10/2015;0
4503;read class next ;23/06/2015;0
4504;read story on quizill ;14/08/2015;1
4505;ready for sum ;05/03/2015;1
4506;real how much he lik pixy tonight ;22/02/2015;0
4507;real hurt thi morn makeitstopnowkthxby ;05/03/2015;0
4508;real random incred bad chest pain ouch ;28/01/2015;0
4509;real worry about my best friend stay strong girl i'll be pray for you ;12/05/2015;0
4510;real worry for my mom's saf somebody fix viol in the world pleas thx ;15/06/2015;0
4511;real worry for my mom's saf somebody fix viol in the world pleas thx via @majidrazvi ;21/10/2015;0
4512;real ;26/08/2015;0
4513;regin spekt remind me so much of jmo im hav a reminisc day ;09/04/2015;0
4514;relaunch my new link blog tonight ;07/01/2015;1
4515;relax had a long hard day @ work krog ;10/08/2015;0
4516;rememb no regret it haop for a reason ;06/03/2015;1
4517; resid evil or sil hil ;08/05/2015;1
4518;rest in peac ed mcmahon ;15/05/2015;0
4519;revid ;28/02/2015;0
4520; right i hav a smal headach but it is not stop the mus pumpingwel mayb i'll turn it down a tad x ;18/11/2015;1
4521;rip @cnnbrk  4 dead in dc metro train collid cnn confirm httpbitlydctrain ;16/04/2015;0
4522;rip cot but sery gayest dea scen ev he and con pract mad out ther was facetouch and shit ;26/08/2015;0
4523;rip farrah fawcet just heard the new ;29/06/2015;0
4524;rip unc dav blah ;27/03/2015;0
4525;rmps exam today  t'will be rub i presum had a fabby weekend shop with zoe 16 mil walk in 4 hr 20 and famy dooo xd ;14/08/2015;0
4526;rob has left the us ;01/11/2015;0
4527;robert didnt answ the phon on thi her food run what suck omg and cut guy bought som rosy red off me holl ;15/01/2015;0
4528;roblox is not on ;18/03/2015;0
4529;#asot400 sav simon for last caus his stuff bump the hardest ;04/10/2015;1
4530;#asot400 stream froz ;27/06/2015;0
4531;#astd09  i think i'm the on on twit from astd's virt conf  i feel so alon ;27/01/2015;0
4532;#asylm ask boy if they hav tweet hav fun ;20/09/2015;1
4533;#asylm con is ov greet from everyon ;25/02/2015;0
4534;#asylm jens has his hair long lik in dc tim wel and jar look lij jar damn hot ;17/03/2015;1
4535;#asylm jens pic ar up too i'm good  ;07/05/2015;1
4536;is complet fail ;07/10/2015;0
4537;#atlasobscura if you're a hopeless adv thi sit would fee you appetit httpwwwatlasobscuracom ;06/02/2015;1
4538;#attention @twitter  let us know who al is throwing you #shade thank you ;11/07/2015;1
4539;#atthepool ;03/03/2015;1
4540;#audi is off next cho #volkswagen pass wil hav a look and testdr tomorrow pff exit stuff buy a us car ;10/07/2015;0
4541;#auto help i hear a highpitch whin sound com from on of my wheel wel caus by the rain or should i be worry #nascar ;09/03/2015;0
4542;#awaresg i wond how the med tmr is going to publ about the result of the egm  i think the result is going 2 b loselos sor ;30/01/2015;0
4543;#awaresg thank for al the liv tweet ;30/03/2015;1
4544;#awaywego ep fail  i was real look forward to see you on you aren't com to a the ev remot clos 2 me ;05/01/2015;0
4545;#bb10 i wann learn ol bamboo ;28/01/2015;0
4546;#bb10 kitch is aw ;21/05/2015;0
4547;#bb10 soph on al four was wor watch ;29/09/2015;1
4548;#bcleeds09 was bril yesterday howev i drank too much hav just wok up feel stiff hav so many thing to do so wont go today ;08/09/2015;0
4549;#beijing good mass for you sexy girl 100 real photo 13341015518  w4 beid hi  httptinyurlcomqusd3s ;06/07/2015;1
4550;#bettas i think swallow has dropsy i don't want to subject any oth fish to what she has and yet i'd lov to preserv her gen ;22/08/2015;0
4551;#bfd yesterday was ep shout @thelimousines @djam thi link httppingfmhyvxm prov @live105 @whitemenace ar the tit ;09/04/2015;1
4552;#bgt  aww i lik sus boyles' cat ;19/06/2015;1
4553;#bgt anoth act with a sam dup song don't thes act hav mor than on song ;13/07/2015;0
4554;#bgt def won't vot thi year gut 2nite ain't the famy ev it us 2 be in our hous i'm the on 1 watch ;06/10/2015;0
4555;#bgt didn't think non uk peep could voteoh dear ;14/06/2015;0
4556;#bgt divers is so wick go divers let see ;03/07/2015;1
4557;#bgt divers wer gre as alway ;13/08/2015;1
4558;#bgt diversityyyyy i want that littl boy with glass  ;09/10/2015;0
4559;#bgt gre song cho matey not a win though ;18/03/2015;0
4560;#bgt i lik jul smi as wel his mus is so soulful ;16/10/2015;1
4561;#bgt i want jungl book to win oh wel ;10/04/2015;0
4562;#bgt if divers don't win i wil cry ;19/02/2015;0
4563;#bgt im so gut i turn on halfway through the 2nd act flawless ar the on i want to see most ;26/09/2015;0
4564;#bgt is shaheen shouty stil think he has a car in the mak ;26/01/2015;1
4565;#bgt oh christ i'm so happy hah i can't wait to see the newspap tomorrow ;21/06/2015;1
4566;#bgt sus boyl hmmm i think she'll get a car out of thi whatev she's been on ow show it don't get much big than that ;12/09/2015;1
4567;roddick lost i'm sad now ;08/10/2015;0
4568;ron kuby is off the air but i did just find out thom hartman has a fre podcast ;01/08/2015;0
4569;rr had to win thi #ipl ;19/06/2015;0
4570;ryl brok my hello kitty snow glob ep fail i had to fuss at her now she rly mad at medoubl ep fail damn rip hksg ;19/03/2015;0
4571;sad day for mew i had to workhappy moth day to al the mom ;10/08/2015;0
4572;sad day today let mak the best of it at least im going sho shop and get a new bikin ;23/08/2015;0
4573;sad fac ;11/05/2015;0
4574;sad tim my cousins' dog gordy died today at 14 he was awesom ;27/05/2015;0
4575;sad with no on to talk to ;17/07/2015;0
4576;sad tj is down for maintin ;26/06/2015;0
4577;sadfound da perfect sho fad perfect pricebut ov cours dey dun got ma siz ;28/09/2015;0
4578;sad apd scnr lift assist for fem with known weight problem has weigh ov 500lbs in the past ;04/05/2015;0
4579; sat outsid in the sun sun rev ;05/10/2015;1
4580;savhann too bad muffin 3 isnt ther ;14/03/2015;0
4581;sav aim in london sold out mean no on can com with me mean im not allow to go ;07/01/2015;0
4582;say it al ;18/09/2015;0
4583;scary motorway incid thi morn im okay though i think im being abit of a dram queen thi morn ;22/01/2015;0
4584;school im soo ov it plu im tak hom a baby sim on tuesday next week xd exit it wil be fun s ;09/11/2015;0
4585;school is over@@#@@ let get ready to rumble@@#@@@ ;14/07/2015;1
4586;school tomorrow i mean ye we go ther to learn and so for but why do we hav such short holiday ;27/07/2015;0
4587;sci day pssssh ;05/01/2015;0
4588;sci exhamin on monday ;21/04/2015;0
4589;seahawk auctions' sal jun 6 has shaman's touch of mag httpumavrevcom6yv1 ;09/02/2015;1
4590;season fin of supern tonight ;03/10/2015;0
4591; see the sun mak my soul smil mak me see how lucky i am to hav such beauty friend what a beauty day breath easy ;05/09/2015;1
4592;sem driv west bound on 91 crasheddrov through divid and is now on 91e sid send my pray ;15/04/2015;0
4593;seny checkout in lin i'm out sid i hav to get insid upstair and to the gym it's wor it i stil wann shoot someth ;11/11/2015;0
4594;sery annoy peopl thinkin it hil that someon would want to try and do extr work to mak up for our hour being cut ;15/06/2015;0
4595;sery i was on ticketmast for 10 minut spam refresh and right at 10 i tri to buy and ther ar no ticket wtf ;13/07/2015;0
4596;sham bout hatton last night ;20/05/2015;0
4597;she fel alseep on me ;11/09/2015;0
4598;she found me ;13/06/2015;0
4599;she has a bf ;26/05/2015;0
4600;she's niiiiiiy lmao mleh she won't lik me  ;13/03/2015;1
4601;shit brix i'm gna try to tak a pic of the hous for you guy haah ;23/04/2015;0
4602;shitty mood ohm ;13/08/2015;0
4603;shoppingyay ;06/08/2015;0
4604;should stil play up eek ;28/03/2015;0
4605;shuck ;11/11/2015;0
4606;sick and i hat it ;16/07/2015;0
4607;sick and sad bed wak up get ready then hop going to see my old broth tomorrow in the fuck hospit  ;04/05/2015;0
4608;sick phys and emot ;18/11/2015;0
4609;sign off my ey ar heavy now ;26/02/2015;1
4610;sint 50 of my lif is spent by sit my ass on the comput ;11/10/2015;0
4611; sit her munch on mozz stick and real how lucky i am to shar my lif with the peopl at thi tabl ;14/05/2015;1
4612;#bgt that poor kid ;24/08/2015;0
4613;#bgt vot dream bear ;07/11/2015;1
4614;#bgt want divers to win but dont think a dant act wil win coz vot wil be split between 2 dant group ;07/09/2015;0
4615;#bgt want stavro flatley to win but can't get through ;23/04/2015;0
4616;#bgt we ar hold a drink gam tomorrow exampl a shot for everytim a judge's nam is heard any oth suggest send me a reply ;16/08/2015;1
4617;#bigambition hav the yummiest hot chocol ;28/04/2015;1
4618;#bing in map us bird ey view for closeup but the im ar about 2 year old i can stil see stephany in my back yard ;25/01/2015;1
4619;#bing transl has noth to off for tha stuff ;23/10/2015;0
4620;#bjf thes ar espec for vikk ;15/02/2015;1
4621;#bjtweetup  @fuzheado with his tiny netbook @thecarol big or smal than yo httptwitpiccom5omh9 ;26/02/2015;1
4622;#blono i nee a bachel not near as scarey as it seem pls d me it's for a good charit caus prom ;16/10/2015;1
4623;#bluejays now lead 60 thank to 2 rbi by overbay in the 3rd ;19/03/2015;1
4624;#bones spoil new twit form check it out thi way it reg with oth bon fan on twit knowledg heh ;03/04/2015;1
4625;#bookieb oh no look lik i miss the whol thing timezon issu oh i hop i am send thi right lol ;13/05/2015;0
4626;#branding  fre onlin mind map  bubbl  httpisgdtkpi export in png html xml and jpg ;01/05/2015;1
4627;#braves top of the first and we already hav a drunk screamer ;16/05/2015;0
4628;#breakbeat i suppos   alex met at in new dj's we trust  big up httptinyurlcommojnyp ;12/09/2015;1
4629;#breakfast on eg two slic of whol whe bread tomato leth from the gard freash squeez orang juis ;01/07/2015;1
4630;#brifacts thi the last 1 i lov appl and bananasespec in milkshak form ;02/11/2015;1
4631;#brum09 afternoon tea  cooky ar a bit stal #ri09con ;15/02/2015;0
4632;#btcc vaulkhard push too hard down to 15th someth hap  i miss it ;10/01/2015;0
4633;#bts is fallin #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts #bts ;23/05/2015;0
4634;#btvsmb was so gre today cool i got som new follow too ;06/02/2015;1
4635;#buy zopiclon on lin get a dec sleep ;02/08/2015;1
4636;#bzw @ariaajaeger @modelsupplies @amy4669 @entreprediva @tamaraschilling girlsdid i forget any wif bef i get a dm of her cry ;14/09/2015;0
4637;#canada new a saskatchew jun weekend barbecu camp and snow shovel httptrimnbt4 ;22/09/2015;0
4638;#canada new trous fir ther was som smok but no signifig dam oth than the pantaloon i presum httptrimnilt ;12/11/2015;0
4639;#canon's #5d mark ii on #sale at bestbuycom httptinyurlcomlxopjr but u stil hav to pay tax no tax at ;10/03/2015;0
4640;#casara ex thi mo is fun sim track crawl up ind arm squam how sound my rol is nonf tho  ;31/08/2015;0
4641;#cavs  enough said ;11/03/2015;0
4642;#celiac #gfree wher do find an easy brazil bread recip  or a stor that del in the sou ok been look for 4 month ;23/02/2015;0
4643;#cfa lvl2 t5 day and her i sit at work ;27/08/2015;0
4644;#charitytuesday buy @twrrl's ap quiktweet it's quick not much els gre for thos stuckataredlight scenario $099 appst ;18/09/2015;1
4645;#charliecuntskies #charliecuntskies #charliecuntskies #charliecuntskies #charliecuntskies #charliecuntskies random trend ;01/03/2015;1
4646;#charlotte nc rid i nee a rid to pghpa huntersvil hi i'm san i thought i sh httptinyurlc httptwurlnlm23j1d ;12/05/2015;1
4647;#chesterday  i lov bananaw  u know that fing lov it ;22/04/2015;1
4648;#chesterday is a trend top #chesterday ;05/03/2015;1
4649;#chuckmemondays sound fun but i didn't get off work ear enough to tak part just leav work now and gott commut an hr boo ;05/02/2015;0
4650;#ciri09 lov lady gag pok fac dant flo is ful cir execut is gettin down down down with it can you feel the lov ;08/08/2015;1
4651;#clothdiapers ar good to talk about i guess if you hav a child you would know ;03/03/2015;1
4652;#cloudforce #visualforce mor slid slat ms and bea and ibm mayb cloudforc feel a littl threatened ;21/06/2015;0
4653;#cloudforce big fan of the cont libr my baby ;16/08/2015;1
4654;#coffee tim ;17/07/2015;1
4655;#communityone #opensolaris dan is lift his skirt ;20/04/2015;1
4656;#computerarts nic peopl who don't know can just cop it  gre contest pick me ;06/06/2015;1
4657;#comrade i dont knowc who obeymyobam is but what exact mak you think i am himh or did you not lik my jok about trot ;25/09/2015;0
4658;#confession day 26 is my guil pleasurehowev def not a fan of the stad mus videohot song horr video ;29/01/2015;0
4659;#confession i feel awkward when strange peopl giv me comply and my phon is big ;05/10/2015;0
4660;#confession im misunderstood by the world alway had to be my own #1 fan cuz no on els ev believ ;14/09/2015;0
4661;#cravesushi look for good mus and beauty peopl com rol with us at crav sush dj unt tonit ;06/03/2015;1
4662;#criticalmass everyon seem to be leav now and i hav not yet found anyon going in my direct ;17/08/2015;0
4663;#crossingtherubicon pleas help me get it into trend top just for lik a minut ;12/02/2015;1
4665;#cws  damn #texas won good gam though now we hav to wait forev for anoth gam ;22/11/2015;0
4666;#darkheresy class 'alien' styl genest hijinx and they haven't got as far as the hulk yet ;09/03/2015;1
4667;#dating #gay 28 year old lad look for men in london london ag 28 look for gay guy fo httpbitlyqabi2 ;29/06/2015;1
4668;#dating #lesbian sexy fem want to know what it feel lik to be with a wom cent  httpbitly1785ug ;12/11/2015;1
4669;#dc rid desp nee to get to somerset pa for sist wed today germantownmdsomersetp httptinyurlcomqptl8f ;07/04/2015;0
4670;#ddll was awesom but i felt real out of my leagu so i got terr selfcont and didnt talk to many peopl ;09/09/2015;0
4672;#deathnote is on happy ;04/04/2015;1
4673;#deefamouss what new with you bab it been a whil i dont know you anym lif styl of the rich and famouss i guess ;17/09/2015;0
4674;#delongeday #delongeday #delongeday ;23/03/2015;1
4675;#delongeday #delongeday #delongeday #delongeday #delongeday #delongeday #delongeday #delongeday ;14/05/2015;1
4676; sit in the studio talk to danny bee who is ign me as he is ad friend to his facebookth is until he read thi ;03/07/2015;1
4677; sit in very hot sun at glasgow green then head to mono for brunch ear start for the hen #fb ;22/05/2015;1
4678;sleepy tim aft men vs ;23/06/2015;1
4679;sleepy sum hurry up amaz weekend ;27/09/2015;1
4680;smh  im hot as hel  leav me alon ;04/10/2015;0
4681;smil god lov you ;30/07/2015;1
4682;smiley absolv al ;20/01/2015;1
4683;smil fac ;12/05/2015;1
4684;smilinginsid n out ;26/09/2015;1
4685; sniff no mess fuck you ;23/09/2015;0
4686;snow is stoopid i wish it hadn't snow at that we wer at show in the mayfair perform at the mom ;07/10/2015;0
4687;so bor i'm starv i haven't at sient woooooo ;07/06/2015;0
4688;so closeyet so farrr away ;07/05/2015;0
4689;so far not such a good day ;16/01/2015;0
4690;so hungry i'll attempt to sleep anyhow ;07/07/2015;0
4691;so i might not be abl to go tonight ;30/07/2015;0
4692;so long nev upd ontwit how ar you d ;14/01/2015;1
4693;so many work ;04/06/2015;1
4694;so much for barcampsd today work til 4 and plan to pow nap then gojust wok up sigh ;27/07/2015;0
4695;so nic to hav friend ;14/11/2015;1
4696;so not cool sniffl ;27/04/2015;0
4697;so sad @chp97 and now we wait see if the elev door clos on or both ar sav or stay in dennyvil  ;06/06/2015;0
4698;so sad mom at the hospit ;24/02/2015;0
4699;so so ov everyth ;10/09/2015;0
